# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = model_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = data.json
# init = 2 (Default)
# random
#   seed = 293241992 (Default)
# output
#   file = o.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,y_log.1,y_log.2,y_log.3,y_log.4,y_log.5,y_log.6,y_log.7,y_log.8,y_log.9,y_log.10,y_log.11,f.1,f.2,f.3,f.4,f.5,f.6,f.7,f.8,f.9,f.10,f.11
# Adaptation terminated
# Step size = 0.794299
# Diagonal elements of inverse mass matrix:
# 0.0505556
7.26017,0.975815,0.794299,3,7,0,-7.01849,0.271754,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,22.3884,14.3625,42.1442,22.546,63.6294,58.8457,12.766,26.8919,9.4306,98.7507,22.9001
6.75107,0.963095,0.794299,2,3,0,-6.75079,0.210974,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,38.5955,31.3201,32.9519,49.0517,51.6706,21.5712,73.3778,27.4863,24.9599,15.3358,12.4353
6.64122,0.991481,0.794299,2,3,0,-6.56112,0.206762,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,27.3399,24.7275,30.8524,29.9802,29.5182,41.2178,27.3622,25.5272,22.9334,34.255,16.8576
7.26721,1,0.794299,2,3,0,-6.73911,0.268255,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,21.2674,25.8773,32.635,24.2976,35.4575,37.4601,14.7021,25.971,9.7542,27.4048,32.1
7.15171,0.988487,0.794299,2,3,0,-7.14948,0.294573,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,24.7158,83.6479,37.4255,16.6129,36.4083,83.7311,25.3574,23.0377,64.6482,44.9537,81.5789
7.09422,0.993096,0.794299,1,1,0,-7.09198,0.302387,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,37.3239,18.1503,15.1284,20.6046,26.0691,26.7184,34.6971,36.8917,65.319,14.5683,9.88767
6.4134,0.926972,0.794299,3,7,0,-5.86365,0.364798,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,23.8617,30.7048,25.9468,53.1751,61.6863,13.3387,56.0318,24.0375,8.12124,57.4193,32.9764
7.2549,0.995197,0.794299,3,7,0,-6.41527,0.25147,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,29.9512,40.8332,24.2448,21.0771,66.8026,35.8964,88.2058,22.6135,22.7457,21.6076,7.88737
7.02556,0.92153,0.794299,1,3,0,-6.58965,0.310533,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,37.4926,42.157,15.6473,10.5403,34.692,17.2512,19.6089,18.0741,12.8617,97.289,12.5126
7.24683,0.988004,0.794299,2,3,0,-6.83807,0.27629,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,27.4765,22.8357,14.3879,31.6876,21.017,150.804,28.8129,19.168,41.2652,5.96184,14.7449
7.25773,0.993715,0.794299,2,3,0,-7.17571,0.272716,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,32.4273,32.6659,54.3258,83.1502,25.0702,14.7694,23.2125,13.4346,28.6155,31.2768,11.9575
7.01053,0.980391,0.794299,3,7,0,-7.00617,0.312199,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,27.5124,31.3969,21.7526,77.1078,49.7112,19.324,87.0571,13.9207,31.8882,58.6801,17.0237
6.04402,0.869717,0.794299,2,3,0,-5.33173,0.39214,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,22.9971,32.7944,114.756,40.6923,19.4986,23.6352,24.6994,37.3858,8.84576,31.3132,26.5328
6.04935,1,0.794299,1,1,0,-5.92788,0.391757,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,34.1433,86.3228,18.9506,13.0253,19.616,5.57239,23.5813,21.0124,5.85077,4.35038,18.7964
5.72792,0.976619,0.794299,1,1,0,-5.70401,0.414405,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,34.8073,57.4457,6.82176,28.8647,141.353,7.32382,13.728,25.7584,8.54307,10.7028,9.02095
5.97392,1,0.794299,1,1,0,-5.70222,0.397145,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,24.282,33.9729,17.9088,19.209,41.4115,68.9613,28.477,40.5312,17.5537,33.8946,591.04
5.77641,0.985697,0.794299,1,1,0,-5.72048,0.411035,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,18.6456,16.795,80.2358,5.48615,21.614,11.8286,35.4271,8.84135,6.39175,18.8517,165.06
6.0081,1,0.794299,1,1,0,-5.74839,0.39471,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,24.4986,18.0612,24.818,6.87838,42.0012,6.87896,87.2612,41.1456,6.42017,74.4685,69.2209
6.25411,1,0.794299,1,1,0,-5.99996,0.376827,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,32.1098,34.2872,22.5472,133.329,40.1238,6.00988,14.1828,20.6668,313.458,17.2587,145.413
7.18518,1,0.794299,2,3,0,-6.35579,0.289312,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,29.0578,28.3682,13.8846,81.2837,27.0764,39.5093,5.67415,28.1187,27.0908,69.3256,12.4263
7.27208,0.995947,0.794299,2,7,0,-7.12117,0.262297,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,25.9797,54.6675,70.9979,31.5321,18.0826,16.8755,60.5723,27.0561,35.6617,19.3906,39.0309
7.16815,0.95672,0.794299,2,3,0,-6.81559,0.237032,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,52.7473,28.6454,30.231,30.4178,83.5617,47.3393,23.2155,74.6001,26.6989,24.2057,10.7175
7.26834,0.989521,0.794299,1,3,0,-7.06118,0.267497,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,24.9076,36.7606,33.1319,32.6242,23.4201,62.1085,85.2365,10.519,26.7701,49.8041,105.736
6.72839,0.957122,0.794299,3,7,0,-6.72284,0.210058,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,36.1315,35.506,30.0048,21.3133,20.3206,16.6693,52.5818,186.544,16.7591,34.5572,28.2523
6.32844,0.656269,0.794299,2,3,0,-3.3885,0.197043,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,24.8197,19.61,37.0592,20.1574,27.0525,45.8091,12.774,34.997,19.3205,15.6004,13.5828
7.20562,0.990608,0.794299,3,7,0,-6.22519,0.24175,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,37.8409,33.1631,28.7038,16.1121,11.7584,27.8356,20.3062,21.7261,61.8248,14.927,43.6376
7.19263,0.997678,0.794299,1,1,0,-7.18502,0.239973,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,32.7446,25.7064,41.2799,24.2923,56.1675,25.4873,21.6825,8.64666,55.4235,237.818,23.6824
7.1902,0.954055,0.794299,1,3,0,-6.80177,0.288456,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,19.1406,28.9397,32.8984,34.6497,16.0714,11.1309,59.0958,49.909,24.6079,371.11,41.0306
6.79599,0.948105,0.794299,3,7,0,-6.45965,0.21287,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,30.1022,40.8868,37.946,22.4171,15.7181,18.2765,25.0507,33.2436,19.0579,12.6771,16.4481
6.0913,0.94186,0.794299,3,7,0,-6.08163,0.191132,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,29.5029,45.4898,32.2306,24.1876,21.7467,17.3634,22.3095,37.041,50.1355,7.02317,24.4626
5.83186,0.927859,0.794299,1,1,0,-5.60551,0.185603,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,26.3133,26.7052,20.1034,24.8311,43.2942,20.6442,33.634,17.0597,10.0675,19.2221,39.4426
4.99209,0.765115,0.794299,1,1,0,-4.75895,0.171828,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,23.6346,29.0221,30.8402,32.1309,59.9734,29.782,11.4345,39.7614,61.6198,58.6022,32.2643
4.94346,0.994411,0.794299,2,3,0,-4.32958,0.171164,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,30.4872,32.1588,19.2517,23.0877,26.9833,23.5839,8.61172,38.4424,34.2034,70.1806,30.4757
5.12199,1,0.794299,1,1,0,-4.455,0.173659,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,28.1358,23.5835,32.0772,29.0166,34.8295,17.2562,24.8283,32.7924,10.0786,41.3654,21.5396
6.04964,1,0.794299,1,1,0,-5.24713,0.190186,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,32.8562,24.1854,35.2393,45.14,24.7707,38.3904,36.2751,75.429,17.4178,34.123,33.4422
6.69309,1,0.794299,1,1,0,-6.1849,0.208683,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,27.0199,24.3128,44.7106,32.1906,25.9692,28.849,23.3191,25.8708,17.0671,19.0007,61.5278
6.75387,1,0.794299,2,3,0,-6.61728,0.211089,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,38.1184,32.1526,23.6036,40.1067,76.8469,34.4453,82.0147,21.7138,86.8088,29.2417,60.6701
5.92273,0.810874,0.794299,1,1,0,-5.91301,0.187447,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,23.8746,19.8463,42.0637,32.2352,27.1539,31.1815,18.0349,14.5798,18.4504,67.2113,25.7888
7.15748,0.913402,0.794299,3,7,0,-5.30804,0.235875,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,41.7246,31.2438,45.5421,23.9491,38.8582,11.3788,16.0593,119.643,38.9476,15.2199,19.8432
6.69992,0.954154,0.794299,3,7,0,-6.68089,0.341693,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,27.3377,12.4606,18.9678,40.499,44.2088,64.3215,26.1262,15.9901,49.0978,47.2397,11.9257
7.24293,0.988588,0.794299,1,3,0,-6.45104,0.277385,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,27.5431,28.9345,33.1694,35.322,33.1225,8.98454,25.2589,47.9806,52.4894,28.0829,7.72935
7.14998,0.970069,0.794299,1,3,0,-6.89137,0.2351,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,27.7059,16.4764,46.7549,30.8339,14.3244,68.2469,82.5884,47.8826,65.6943,84.3713,60.4863
6.99258,0.969858,0.794299,1,1,0,-6.99221,0.22294,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,38.0599,21.8716,18.2009,22.5994,25.7358,33.872,19.28,106.618,74.4694,27.947,14.8177
7.26792,1,0.794299,2,3,0,-7.01772,0.256836,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,27.708,43.2899,20.0572,20.1141,52.5342,35.179,42.2919,48.6444,12.1371,4.87649,43.6652
7.21634,0.966269,0.794299,2,3,0,-6.93843,0.24337,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,22.8765,16.0477,46.7913,23.45,16.7127,56.762,43.034,22.4999,70.9034,14.2488,11.8722
7.26451,0.883703,0.794299,2,3,0,-6.01738,0.255001,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,26.9012,23.0829,22.8546,111.209,27.3375,27.494,26.2245,16.9441,4.69419,20.6021,35.3347
7.21079,0.888088,0.794299,3,7,0,-6.1835,0.242512,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,18.6594,27.0277,33.7599,26.5667,32.8631,9.72599,12.3672,10.3134,23.9563,28.7643,15.6385
6.01253,0.841315,0.794299,3,7,0,-5.59049,0.189364,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,28.7258,38.0628,25.2766,35.1112,17.8658,19.2095,9.38413,10.9359,50.5002,14.4281,32.5108
6.40709,1,0.794299,1,1,0,-6.00079,0.199242,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,25.0939,23.3749,22.7384,36.3282,40.2997,38.2546,21.7216,24.9494,18.2381,38.1139,26.7297
6.41534,1,0.794299,1,1,0,-6.22316,0.199481,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,32.2765,32.0504,24.6285,26.7954,31.3227,12.4661,30.5369,32.8643,13.8957,27.0547,17.78
7.17062,0.969925,0.794299,3,7,0,-6.13747,0.237308,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,27.466,27.9406,45.2224,32.579,18.0214,20.3653,31.1242,22.5681,33.1889,36.9068,12.3978
7.27163,0.903976,0.794299,2,3,0,-6.24579,0.260428,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,31.9283,28.3485,20.8772,28.0446,74.4002,10.0662,36.1367,11.5533,29.9938,13.6942,107.601
7.19621,0.981707,0.794299,1,3,0,-7.11295,0.287399,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,42.5032,29.1316,29.5799,34.5242,12.8987,29.5175,22.2669,85.3329,16.1429,109.316,12.7971
7.05322,0.991271,0.794299,3,7,0,-7.04654,0.226948,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,35.4437,30.1015,9.56909,34.9554,26.8065,39.7149,9.94653,35.7311,19.0367,13.3209,78.7184
6.52827,0.953349,0.794299,3,7,0,-6.52812,0.355811,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,18.2773,61.495,32.8274,52.4664,21.3213,31.4531,36.6252,29.6882,1.47942,21.1381,81.9072
7.00607,0.869754,0.794299,1,3,0,-4.40478,0.223781,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,20.7719,29.2437,29.4185,28.6297,23.5494,12.7483,21.0669,17.078,77.118,48.167,30.7203
7.07101,1,0.794299,1,1,0,-6.99821,0.228253,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,29.415,29.3291,34.5113,82.0747,40.8821,23.332,33.3256,14.9443,40.3628,51.8511,14.4026
7.16792,1,0.794299,1,1,0,-7.0876,0.237006,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,48.6449,50.7894,19.6821,46.1553,49.37,15.9925,17.1441,18.1106,9.93693,36.4039,23.6389
7.08541,0.978738,0.794299,2,3,0,-6.93577,0.229361,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,35.2081,20.5702,28.2572,45.4072,10.2132,49.3176,7.84526,63.1804,29.8911,71.5185,40.2015
7.23293,0.813295,0.794299,2,3,0,-5.09663,0.279927,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,24.101,28.588,44.1691,11.2776,19.9566,18.7419,16.8435,19.5787,28.0084,23.7423,12.9686
7.25569,0.992454,0.794299,2,3,0,-7.14506,0.273461,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,33.5675,20.4598,21.1939,21.174,59.0313,44.0975,60.3014,28.5194,15.2554,135.139,130.902
7.25568,0.999998,0.794299,1,1,0,-7.25331,0.273467,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,33.3591,25.7398,24.4714,26.8148,7.31874,15.3619,72.9241,21.4483,132.242,7.86767,12.2376
7.27192,0.808033,0.794299,2,3,0,-2.85287,0.263314,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,25.4744,30.1494,94.3161,72.9808,21.1538,51.6117,32.535,51.3113,37.7018,90.1193,60.0001
6.91916,0.923614,0.794299,1,3,0,-6.57398,0.32169,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,34.9926,23.5936,19.7447,37.9089,15.9266,13.1223,43.6755,21.1888,19.8426,58.7055,6.10662
6.9029,0.893859,0.794299,1,3,0,-5.27894,0.217915,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,17.5044,42.3224,38.1032,30.6895,44.4143,31.2617,45.3257,36.9902,19.4807,76.8833,13.4517
6.9029,0.986373,0.794299,1,1,0,-6.79831,0.217915,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,47.154,47.0929,24.4283,10.3766,17.8807,19.911,38.7824,11.266,25.8057,33.5904,23.0306
6.82031,0.981923,0.794299,1,1,0,-6.76872,0.213946,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,26.8181,38.5074,36.2367,30.8078,27.1848,28.7447,39.3439,50.656,30.4277,12.1813,19.7695
6.68489,0.973182,0.794299,3,7,0,-6.48446,0.34297,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,37.8122,24.6189,16.7906,41.8197,63.6919,23.6585,15.9305,6.24954,24.6543,10.0976,22.8812
7.22488,0.937191,0.794299,1,3,0,-5.67082,0.244791,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,35.7086,18.2637,37.2911,33.0691,18.8361,44.29,17.7662,53.0397,15.0871,36.0317,26.1682
7.22585,1,0.794299,1,1,0,-7.21768,0.244961,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,42.402,42.4487,22.6802,41.6291,19.3503,37.6271,9.11475,61.0457,12.1729,51.1978,64.6654
7.15963,0.98835,0.794299,2,3,0,-7.09782,0.236103,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,28.5666,44.5093,34.4941,32.7143,25.7949,70.8325,25.2143,33.9116,48.9221,12.8948,5.34624
7.12311,0.987485,0.794299,3,7,0,-7.01326,0.232533,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,26.1144,33.4025,24.2568,36.284,22.5496,45.0958,15.9993,23.9963,13.1972,24.7095,83.7966
6.98851,0.973722,0.794299,1,1,0,-6.98491,0.222691,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,26.6025,23.3967,39.4376,44.3098,59.8771,32.9082,29.4215,43.8531,26.7294,30.4225,39.1445
6.6813,0.978312,0.794299,2,3,0,-6.67429,0.208236,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,30.8502,18.4096,37.3391,21.102,16.8295,51.2993,15.6668,28.8516,28.4221,51.7764,18.1802
6.41621,0.950976,0.794299,3,7,0,-6.13644,0.364582,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,39.7112,32.0694,22.0233,72.6885,16.7706,16.7947,8.44708,47.0735,10.5491,131.843,132.524
6.88164,0.960889,0.794299,2,3,0,-5.62836,0.32534,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,20.2911,55.4118,24.3688,58.4957,36.1726,9.06635,14.8661,17.2475,23.6232,111.193,10.1462
7.10902,0.924791,0.794299,1,3,0,-5.71694,0.231297,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,28.0975,18.2796,52.2572,37.7011,40.3154,24.7755,18.0529,50.1718,52.3166,23.8374,30.9513
7.26721,0.984682,0.794299,1,3,0,-6.95357,0.268254,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,24.5024,23.2191,11.9882,60.2773,94.4347,23.495,18.7153,85.8558,19.596,33.7851,8.04268
5.97335,0.909411,0.794299,2,3,0,-5.91117,0.188515,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,27.44,40.6574,27.4434,21.027,20.8589,57.9275,14.824,33.1101,38.9538,18.8876,22.9571
6.72994,1,0.794299,1,1,0,-6.14894,0.21012,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,47.5858,30.8657,31.5523,35.7234,36.5742,22.9788,13.6875,28.9978,42.3254,11.5212,31.0137
7.27008,1,0.794299,3,7,0,-6.81187,0.266063,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,17.5574,49.8854,40.4763,17.4685,14.0702,17.7746,119.145,9.28846,7.65401,9.25996,24.3352
7.2717,0.999613,0.794299,1,3,0,-7.26607,0.260563,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,30.1064,41.003,14.5836,47.4307,39.5958,18.6546,135.469,45.2301,32.3024,23.3995,6.12041
6.57909,0.923315,0.794299,3,7,0,-6.40152,0.35173,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,27.5061,9.05481,41.9942,15.4794,28.5696,7.45836,12.761,29.978,30.0822,16.3708,42.1873
7.23078,0.986898,0.794299,1,3,0,-6.28408,0.280433,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,40.5716,18.8664,17.1825,8.39745,12.7738,21.4631,25.4086,64.3319,33.5988,8.53243,233.31
7.18008,0.985049,0.794299,3,7,0,-7.03399,0.290163,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,24.5956,62.6019,16.9081,27.4395,17.7749,29.7707,30.1156,39.1263,15.3387,25.3834,10.0539
6.336,0.926491,0.794299,2,3,0,-6.32631,0.370697,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,25.4349,33.8794,11.8964,31.7315,62.6561,39.3855,40.6933,21.6895,16.6688,109.872,63.2645
7.12104,1,0.794299,2,3,0,-6.39446,0.298889,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,30.0606,32.2468,22.0557,39.9958,32.788,29.8246,7.62833,11.2096,50.4573,11.8797,15.4599
7.14232,1,0.794299,1,1,0,-7.11345,0.295937,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,21.3434,37.871,5.4128,37.9911,60.7645,10.0364,44.8569,24.2074,68.7934,56.5753,10.7353
7.26845,0.966845,0.794299,3,7,0,-6.695,0.257186,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,27.9004,24.9465,20.9729,24.9095,48.8642,28.348,20.3569,34.8416,46.827,14.2027,58.6692
7.23064,0.987232,0.794299,1,3,0,-7.15942,0.280466,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,31.4227,31.9698,39.3822,39.9625,33.7131,14.1194,36.643,25.8848,63.2274,107.918,11.1
6.93234,0.936313,0.794299,1,3,0,-6.42057,0.219469,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,29.3406,30.7291,35.8548,23.5975,58.3685,12.3078,65.0577,27.2831,35.2696,55.6261,35.4444
7.20148,0.936386,0.794299,1,3,0,-6.28707,0.286443,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,25.3628,30.5374,10.1965,33.1562,32.6395,93.6632,23.6507,7.41265,41.2864,25.1355,35.8487
7.19708,0.972597,0.794299,1,3,0,-6.86276,0.240561,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,49.8784,40.7322,21.2199,56.8894,31.5799,13.4332,36.4473,29.6939,43.3136,47.7034,21.2572
6.93077,0.863378,0.794299,1,3,0,-6.05824,0.320535,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,30.2911,30.3578,27.512,20.5796,31.037,58.7656,72.4336,78.8926,12.6811,76.708,194.253
4.57021,0.831721,0.794299,2,3,0,-4.56971,0.492794,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,54.9746,22.4007,9.45466,12.5401,24.2755,3.28751,74.6429,35.8909,4.98331,106.974,29.392
